Date,Time,CO mg/m3,8 hr roling avg
13/03/2011,6,0.1,0.3
13/03/2011,7,0.1,0.2
13/03/2011,8,0.1,0.2
13/03/2011,9,0.1,0.2
13/03/2011,10,0.1,0.2
13/03/2011,11,0.1,0.3
13/03/2011,12,0.1,0.3
13/03/2011,13,0.1,0.3
13/03/2011,14,0.1,0.3
13/03/2011,15,0.1,0.3
13/03/2011,16,0.1,0.3
13/03/2011,17,0.1,0.3
13/03/2011,18,0.1,0.3
13/03/2011,19,0.1,0.3
13/03/2011,20,0.1,0.3
13/03/2011,21,0.1,0.3
13/03/2011,22,0.1,0.3
13/03/2011,23,0.1,0.3
14/03/2011,0,0.1,0.3
14/03/2011,1,0.1,0.3
14/03/2011,2,0.1,0.3
14/03/2011,3,0.1,0.3
14/03/2011,4,0.1,0.3
14/03/2011,5,0.1,0.4
14/03/2011,6,0.1,0.4
14/03/2011,7,0.2,0.5
14/03/2011,8,0.2,0.5
14/03/2011,9,0.2,0.5
14/03/2011,10,0.1,0.5
14/03/2011,11,0.1,0.5
14/03/2011,12,0.1,0.5
14/03/2011,13,0.1,0.5
14/03/2011,14,0.1,0.5
14/03/2011,15,0.1,0.5
14/03/2011,16,0.1,0.5
14/03/2011,17,0.1,0.5
14/03/2011,18,0.1,0.5
14/03/2011,19,0.1,0.5
14/03/2011,20,0.1,0.5
14/03/2011,21,0.1,0.6
14/03/2011,22,0.1,0.5
14/03/2011,23,0.2,0.5
15/03/2011,0,0.2,0.5
15/03/2011,1,0.1,0.5
15/03/2011,2,0.1,0.5
15/03/2011,3,0.1,0.5
15/03/2011,4,0.1,0.5
15/03/2011,5,0.1,0.4
15/03/2011,6,0.1,0.4
15/03/2011,7,0.1,0.4
15/03/2011,8,0.1,0.4
15/03/2011,9,0.2,0.4
15/03/2011,10,SERVICE,0.4
15/03/2011,11,SERVICE,0.4
15/03/2011,12,SERVICE,0.4
15/03/2011,13,SERVICE,0.4
15/03/2011,14,SERVICE,0.4
15/03/2011,15,SERVICE,0.4
15/03/2011,16,SERVICE,0.4
15/03/2011,17,0,0.4
15/03/2011,18,0,0.5
15/03/2011,19,0,0.5
15/03/2011,20,0,0.7
15/03/2011,21,0.3,0.9
15/03/2011,22,0.5,1.1
15/03/2011,23,0.4,1.3
16/03/2011,0,0.5,1.6
16/03/2011,1,0.5,1.8
16/03/2011,2,0.5,1.9
16/03/2011,3,0.4,1.9
16/03/2011,4,0.4,1.8
16/03/2011,5,0.4,1.7
16/03/2011,6,0.3,1.6
16/03/2011,7,0.4,1.5
16/03/2011,8,0.5,1.3
16/03/2011,9,0.4,1.2
16/03/2011,10,0.1,1.1
16/03/2011,11,0,1.2
16/03/2011,12,0,1.1
16/03/2011,13,0,0.9
16/03/2011,14,0,0.6
16/03/2011,15,0,0.5
16/03/2011,16,0,0.4
16/03/2011,17,0,0.4
16/03/2011,18,0.1,0.4
16/03/2011,19,0,0.5
16/03/2011,20,0,0.6
16/03/2011,21,0.1,0.8
16/03/2011,22,0.3,0.8
16/03/2011,23,0.3,0.8
17/03/2011,0,0.1,0.8
17/03/2011,1,0.1,0.9
17/03/2011,2,0.1,0.9
17/03/2011,3,0.1,0.9
17/03/2011,4,0.2,0.7
17/03/2011,5,0.1,0.5
17/03/2011,6,0,0.5
17/03/2011,7,0,0.5
17/03/2011,8,0,0.4
17/03/2011,9,0,0.3
17/03/2011,10,0,0.2
17/03/2011,11,0,0.2
17/03/2011,12,0,0.2
17/03/2011,13,0,0.2
17/03/2011,14,0,0.2
17/03/2011,15,0,0.2
17/03/2011,16,0,0.2
17/03/2011,17,0,0.2
17/03/2011,18,0,0.3
17/03/2011,19,0,0.3
17/03/2011,20,0,0.4
17/03/2011,21,0,0.4
17/03/2011,22,0.1,0.5
17/03/2011,23,0.1,0.6
18/03/2011,0,0.1,0.6
18/03/2011,1,0.1,0.7
18/03/2011,2,0.2,0.7
18/03/2011,3,0.1,0.8
18/03/2011,4,0.1,0.9
18/03/2011,5,0.1,0.9
18/03/2011,6,0.1,0.9
18/03/2011,7,0.1,0.9
18/03/2011,8,0.2,0.9
18/03/2011,9,0.2,0.9
18/03/2011,10,0.1,0.8
18/03/2011,11,0,0.7
18/03/2011,12,0,0.6
18/03/2011,13,0,0.5
18/03/2011,14,0,0.4
18/03/2011,15,0,0.4
18/03/2011,16,0,0.3
18/03/2011,17,0,0.3
18/03/2011,18,0,0.3
18/03/2011,19,0,0.4
18/03/2011,20,0,0.3
18/03/2011,21,0,0.4
18/03/2011,22,0,0.4
18/03/2011,23,0,0.4
19/03/2011,0,0,0.5
19/03/2011,1,0,0.5
19/03/2011,2,0,0.5
19/03/2011,3,0,0.4
19/03/2011,4,0,0.4
19/03/2011,5,0,0.4
19/03/2011,6,0,0.4
19/03/2011,7,0,0.3
19/03/2011,8,0,0.4
19/03/2011,9,0.1,0.4
19/03/2011,10,0.1,0.4
19/03/2011,11,0,0.4
19/03/2011,12,0,0.3
19/03/2011,13,0,0.3
19/03/2011,14,0,0.3
19/03/2011,15,0,0.3
19/03/2011,16,0,0.3
19/03/2011,17,0,0.3
19/03/2011,18,0,0.3
19/03/2011,19,0,0.3
19/03/2011,20,0,0.3
19/03/2011,21,0,0.3
19/03/2011,22,0,0.3
19/03/2011,23,0,0.3
20/03/2011,0,0,0.3
20/03/2011,1,0,0.3
20/03/2011,2,0,0.3
20/03/2011,3,0,0.3
20/03/2011,4,0,0.3
20/03/2011,5,0,0.3
20/03/2011,6,0,0.3
20/03/2011,7,0,0.3
20/03/2011,8,0,0.3
20/03/2011,9,0,0.3
20/03/2011,10,0,0.3
20/03/2011,11,0,0.3
20/03/2011,12,0,0.3
20/03/2011,13,0,0.3
20/03/2011,14,0,0.3
20/03/2011,15,0,0.3
20/03/2011,16,0,0.3
20/03/2011,17,0,0.3
20/03/2011,18,0,0.4
20/03/2011,19,0,0.4
20/03/2011,20,0,0.5
20/03/2011,21,0,0.6
20/03/2011,22,0.1,0.6
20/03/2011,23,0.1,0.6
21/03/2011,0,0,0.6
21/03/2011,1,0,0.6
21/03/2011,2,0,0.5
21/03/2011,3,0,0.4
21/03/2011,4,0,0.4
21/03/2011,5,0,0.3
21/03/2011,6,0,0.4
21/03/2011,7,0,0.4
21/03/2011,8,0,0.4
21/03/2011,9,0,0.4
21/03/2011,10,0,0.4
21/03/2011,11,0,0.5
21/03/2011,12,0,0.4
21/03/2011,13,0,0.4
21/03/2011,14,0,0.4
21/03/2011,15,0,0.4
21/03/2011,16,0,0.4
21/03/2011,17,0,0.5
21/03/2011,18,0.1,0.5
21/03/2011,19,0,0.5
21/03/2011,20,0,0.5
21/03/2011,21,0,0.5
21/03/2011,22,0,0.5
21/03/2011,23,0,0.5
22/03/2011,0,0,0.5
22/03/2011,1,0,0.4
22/03/2011,2,0,0.4
22/03/2011,3,0,0.4
22/03/2011,4,0,0.4
22/03/2011,5,0,0.4
22/03/2011,6,0,0.5
22/03/2011,7,0,0.5
22/03/2011,8,0.1,0.5
22/03/2011,9,0.1,0.5
22/03/2011,10,0,0.5
22/03/2011,11,0,0.5
22/03/2011,12,0,0.5
22/03/2011,13,0,0.5
22/03/2011,14,0,0.4
22/03/2011,15,0,0.4
22/03/2011,16,0,0.4
22/03/2011,17,0.1,0.5
22/03/2011,18,0.2,0.6
22/03/2011,19,0.2,0.6
22/03/2011,20,0.2,0.7
22/03/2011,21,0.1,0.7
22/03/2011,22,0.1,0.8
22/03/2011,23,0.2,1
23/03/2011,0,0.3,1.1
23/03/2011,1,0.4,1.1
23/03/2011,2,0.4,1.1
23/03/2011,3,0.2,1.2
23/03/2011,4,0.2,1.2
23/03/2011,5,0.2,1.2
23/03/2011,6,0.2,1.2
23/03/2011,7,0.3,1.2
23/03/2011,8,0.4,1.2
23/03/2011,9,0.4,1.1
23/03/2011,10,0.1,1
23/03/2011,11,0.1,1
23/03/2011,12,0.1,0.9
23/03/2011,13,0,0.9
23/03/2011,14,0,0.7
23/03/2011,15,0.1,0.6
23/03/2011,16,0.1,0.6
23/03/2011,17,0.1,0.6
23/03/2011,18,0.1,0.6
23/03/2011,19,0.2,0.6
23/03/2011,20,0.1,0.6
23/03/2011,21,0.2,0.6
23/03/2011,22,0.1,0.6
23/03/2011,23,0.1,0.7
24/03/2011,0,0.2,0.8
24/03/2011,1,0.3,0.9
24/03/2011,2,0.3,1
24/03/2011,3,0.2,1
24/03/2011,4,0.2,1
24/03/2011,5,0.1,1.1
24/03/2011,6,0.2,1.2
24/03/2011,7,0.3,1.1
24/03/2011,8,0.3,1
24/03/2011,9,0.1,0.9
24/03/2011,10,0.1,0.8
24/03/2011,11,0,0.7
24/03/2011,12,0,0.7
24/03/2011,13,0,0.6
24/03/2011,14,0,0.5
24/03/2011,15,0,0.5
24/03/2011,16,0,0.5
24/03/2011,17,0,0.5
24/03/2011,18,0,0.5
24/03/2011,19,0,0.5
24/03/2011,20,0,0.6
24/03/2011,21,0.1,0.6
24/03/2011,22,0,0.6
24/03/2011,23,0.1,0.6
25/03/2011,0,0.1,0.6
25/03/2011,1,0,0.6
25/03/2011,2,0,0.5
25/03/2011,3,0,0.5
25/03/2011,4,0,0.5
25/03/2011,5,0,0.4
25/03/2011,6,0,0.4
25/03/2011,7,0,0.3
25/03/2011,8,0,0.3
25/03/2011,9,0,0.3
25/03/2011,10,0,0.3
25/03/2011,11,0,0.3
25/03/2011,12,0,0.4
25/03/2011,13,0,0.4
25/03/2011,14,0,0.4
25/03/2011,15,0,0.4
25/03/2011,16,0,0.4
25/03/2011,17,0,0.4
25/03/2011,18,0,0.4
25/03/2011,19,0,0.4
25/03/2011,20,0,0.4
25/03/2011,21,0,0.4
25/03/2011,22,0,0.4
25/03/2011,23,0,0.4
26/03/2011,0,0,0.4
26/03/2011,1,0,0.5
26/03/2011,2,0,0.5
26/03/2011,3,0,0.5
26/03/2011,4,0,0.5
26/03/2011,5,0.1,0.5
26/03/2011,6,0,0.5
26/03/2011,7,0,0.5
26/03/2011,8,0.1,0.5
26/03/2011,9,0,0.5
26/03/2011,10,0.1,0.5
26/03/2011,11,0,0.5
26/03/2011,12,0,0.4
26/03/2011,13,0,0.4
26/03/2011,14,0,0.3
26/03/2011,15,0,0.3
26/03/2011,16,0,0.3
26/03/2011,17,0,0.2
26/03/2011,18,0,0.2
26/03/2011,19,0,0.3
26/03/2011,20,0,0.3
26/03/2011,21,0,0
26/03/2011,22,0,0
26/03/2011,23,0,0
27/03/2011,0,0,0
27/03/2011,1,0,0
27/03/2011,2,No data,0
27/03/2011,3,0,0
27/03/2011,4,0,0
27/03/2011,5,0,0
27/03/2011,6,0,0
27/03/2011,7,0,0
27/03/2011,8,0,0
27/03/2011,9,0,0
27/03/2011,10,0,0
27/03/2011,11,0,0
27/03/2011,12,0,0
27/03/2011,13,0,0
27/03/2011,14,0,0
27/03/2011,15,0,0
27/03/2011,16,0,0
27/03/2011,17,0,0
27/03/2011,18,0,0
27/03/2011,19,0,0
27/03/2011,20,0,0
27/03/2011,21,0,0
27/03/2011,22,0,0
27/03/2011,23,0,0
28/03/2011,0,0,0
28/03/2011,1,0,0
28/03/2011,2,0.1,0
28/03/2011,3,0.1,0
28/03/2011,4,0.1,0
28/03/2011,5,0.1,0.1
28/03/2011,6,0,0.1
28/03/2011,7,0.1,0.1
28/03/2011,8,0.2,0.1
28/03/2011,9,0.3,0.1
28/03/2011,10,0.2,0.2
28/03/2011,11,0,0.1
28/03/2011,12,0,0.1
28/03/2011,13,0,0.1
28/03/2011,14,0,0.1
28/03/2011,15,0,0.1
28/03/2011,16,0,0.1
28/03/2011,17,0,0
28/03/2011,18,0,0
28/03/2011,19,0,0
28/03/2011,20,0,0
28/03/2011,21,0,0
28/03/2011,22,0,0
28/03/2011,23,0,0
29/03/2011,0,0,0
29/03/2011,1,0.1,0
29/03/2011,2,0.1,0
29/03/2011,3,0,0
29/03/2011,4,0,0
29/03/2011,5,0,0
29/03/2011,6,0,0
29/03/2011,7,0,0
29/03/2011,8,0,0
29/03/2011,9,0,0
29/03/2011,10,0,0
29/03/2011,11,0.1,0
29/03/2011,12,0.1,0
29/03/2011,13,0,0
29/03/2011,14,0,0
29/03/2011,15,0,0
29/03/2011,16,0,0.1
29/03/2011,17,0.1,0.1
29/03/2011,18,0.2,0.1
29/03/2011,19,0.1,0.1
29/03/2011,20,0.1,0.1
29/03/2011,21,0.1,0.1
29/03/2011,22,0.1,0.1
29/03/2011,23,0,0.1
30/03/2011,0,0,0.1
30/03/2011,1,0,0.1
30/03/2011,2,0,0.1
30/03/2011,3,0,0
30/03/2011,4,0,0
30/03/2011,5,0,0
30/03/2011,6,0,0
30/03/2011,7,0,0
30/03/2011,8,0,0
30/03/2011,9,0,0
30/03/2011,10,0,0
30/03/2011,11,0,0
30/03/2011,12,0,0
30/03/2011,13,0,0
30/03/2011,14,0,0
30/03/2011,15,0,0
30/03/2011,16,0,0
30/03/2011,17,0,0
30/03/2011,18,0,0
30/03/2011,19,0,0
30/03/2011,20,0,0
30/03/2011,21,0.1,0
30/03/2011,22,0.1,0
30/03/2011,23,0,0
31/03/2011,0,0,0
31/03/2011,1,0,0
31/03/2011,2,0,0
31/03/2011,3,0,0
31/03/2011,4,0,0
31/03/2011,5,0,0
31/03/2011,6,0,0
31/03/2011,7,0,0
31/03/2011,8,0,0
31/03/2011,9,0,0
31/03/2011,10,0,0
31/03/2011,11,0,0
31/03/2011,12,0,0
31/03/2011,13,0,0
31/03/2011,14,0,0
31/03/2011,15,0,0
31/03/2011,16,0,0
31/03/2011,17,0,0
31/03/2011,18,0,0
31/03/2011,19,0,0
31/03/2011,20,0,0
31/03/2011,21,0,0
31/03/2011,22,0,0
31/03/2011,23,0,0
1/4/2011,0,0,0
1/4/2011,1,0,0
1/4/2011,2,0,0
1/4/2011,3,0,0
1/4/2011,4,0,0
1/4/2011,5,0,0
1/4/2011,6,0,0
1/4/2011,7,0,0
1/4/2011,8,0,0
1/4/2011,9,0,0
1/4/2011,10,0,0
1/4/2011,11,0,0
1/4/2011,12,0,0
1/4/2011,13,0,0
1/4/2011,14,0,0
1/4/2011,15,0,0
1/4/2011,16,0,0
1/4/2011,17,0,0
1/4/2011,18,0,0
1/4/2011,19,0,0
1/4/2011,20,0,0
1/4/2011,21,0,0
1/4/2011,22,0,0
1/4/2011,23,0,0
2/4/2011,0,0,0
2/4/2011,1,0,0
2/4/2011,2,0,0
2/4/2011,3,0,0
2/4/2011,4,0,0
2/4/2011,5,0,0
2/4/2011,6,0,0
2/4/2011,7,0,0
2/4/2011,8,0,0
2/4/2011,9,0,0
2/4/2011,10,0,0
2/4/2011,11,0,0
2/4/2011,12,0,0
2/4/2011,13,0,0
2/4/2011,14,0,0
2/4/2011,15,0,0
2/4/2011,16,0,0
2/4/2011,17,0,0
2/4/2011,18,0,0
2/4/2011,19,0,0
2/4/2011,20,0,0
2/4/2011,21,0,0
2/4/2011,22,0,0
2/4/2011,23,0,0
3/4/2011,0,0,0
3/4/2011,1,0,0
3/4/2011,2,0,0
3/4/2011,3,0,0
3/4/2011,4,0,0
3/4/2011,5,0,0
3/4/2011,6,0,0
3/4/2011,7,0,0
3/4/2011,8,0,0
3/4/2011,9,0,0
3/4/2011,10,0,0
3/4/2011,11,0,0
3/4/2011,12,0,0
3/4/2011,13,0,0
3/4/2011,14,0,0
3/4/2011,15,0,0
3/4/2011,16,0,0
3/4/2011,17,0,0
3/4/2011,18,0,0
3/4/2011,19,0,0
3/4/2011,20,0,0
3/4/2011,21,0,0
3/4/2011,22,0,0
3/4/2011,23,0,0
4/4/2011,0,0,0
4/4/2011,1,0,0
4/4/2011,2,0,0
4/4/2011,3,0,0
4/4/2011,4,0,0
4/4/2011,5,0,0
4/4/2011,6,0,0
4/4/2011,7,0,0
4/4/2011,8,0,0
4/4/2011,9,0,0
4/4/2011,10,0,0
4/4/2011,11,0,0
4/4/2011,12,0,0
4/4/2011,13,0,0
4/4/2011,14,0,0
4/4/2011,15,0,0
4/4/2011,16,0,0
4/4/2011,17,0,0
4/4/2011,18,0,0
4/4/2011,19,0,0
4/4/2011,20,0,0
4/4/2011,21,0,0
4/4/2011,22,0,0
4/4/2011,23,0,0
5/4/2011,0,0,0
5/4/2011,1,0,0
5/4/2011,2,0,0
5/4/2011,3,0,0
5/4/2011,4,0,0
5/4/2011,5,0,0
5/4/2011,6,0,0
5/4/2011,7,0,0
5/4/2011,8,0,0
5/4/2011,9,0,0
5/4/2011,10,0,0
5/4/2011,11,0,0
5/4/2011,12,0,0
5/4/2011,13,0,0
5/4/2011,14,0,0
5/4/2011,15,CAL,0
5/4/2011,16,CAL,0
5/4/2011,17,0.1,0
5/4/2011,18,0.1,0
5/4/2011,19,0.1,0
5/4/2011,20,0.1,0
5/4/2011,21,0.1,0.1
5/4/2011,22,0.1,0.1
5/4/2011,23,0,0.1
6/4/2011,0,0,0.1
6/4/2011,1,0,0.1
6/4/2011,2,0,0.1
6/4/2011,3,0,0
6/4/2011,4,0,0
6/4/2011,5,0,0
6/4/2011,6,0,0
6/4/2011,7,0,0
6/4/2011,8,0,0
6/4/2011,9,0.1,0
6/4/2011,10,0.1,0
6/4/2011,11,0.1,0
6/4/2011,12,0.1,0
6/4/2011,13,0.1,0
6/4/2011,14,0.1,0.1
6/4/2011,15,0.1,0.1
6/4/2011,16,0.1,0.1
6/4/2011,17,0.1,0.1
6/4/2011,18,0.1,0.1
6/4/2011,19,0.1,0.1
6/4/2011,20,0.1,0.1
6/4/2011,21,0.1,0.1
6/4/2011,22,0.1,0.1
6/4/2011,23,0.1,0.1
7/4/2011,0,0.1,0.1
7/4/2011,1,0,0.1
7/4/2011,2,0,0.1
7/4/2011,3,0,0.1
7/4/2011,4,0,0.1
7/4/2011,5,0,0.1
7/4/2011,6,0,0
7/4/2011,7,0,0
7/4/2011,8,0.1,0
7/4/2011,9,0.1,0
7/4/2011,10,0.1,0.1
7/4/2011,11,0.1,0.1
7/4/2011,12,0.1,0.1
7/4/2011,13,0.1,0.1
7/4/2011,14,0.1,0.1
7/4/2011,15,0.1,0.1
7/4/2011,16,0.1,0.1
7/4/2011,17,0.1,0.1
7/4/2011,18,0.1,0.1
7/4/2011,19,0.1,0.1
7/4/2011,20,0.1,0.1
7/4/2011,21,0.1,0.1
7/4/2011,22,0.2,0.1
7/4/2011,23,0.2,0.1
8/4/2011,0,0.3,0.1
8/4/2011,1,0.2,0.2
8/4/2011,2,0.1,0.2
8/4/2011,3,0.1,0.2
8/4/2011,4,0.1,0.2
8/4/2011,5,0.1,0.2
8/4/2011,6,0.1,0.2
8/4/2011,7,0.1,0.2
8/4/2011,8,0.2,0.1
8/4/2011,9,0.2,0.1
8/4/2011,10,0.2,0.1
8/4/2011,11,0.1,0.1
8/4/2011,12,0.1,0.1
8/4/2011,13,0.1,0.1
8/4/2011,14,0.1,0.1
8/4/2011,15,0.1,0.1
8/4/2011,16,0.1,0.1
8/4/2011,17,0.1,0.1
8/4/2011,18,0.1,0.1
8/4/2011,19,0.1,0.1
8/4/2011,20,0.1,0.1
8/4/2011,21,0.1,0.1
8/4/2011,22,0.1,0.1
8/4/2011,23,0.1,0.1
9/4/2011,0,0.1,0.1
9/4/2011,1,0.1,0.1
9/4/2011,2,0.1,0.1
9/4/2011,3,0.1,0.1
9/4/2011,4,0.1,0.1
9/4/2011,5,0.1,0.1
9/4/2011,6,0,0.1
9/4/2011,7,0,0.1
9/4/2011,8,0.1,0.1
9/4/2011,9,0.1,0.1
9/4/2011,10,0.1,0.1
9/4/2011,11,0.1,0.1
9/4/2011,12,0.1,0.1
9/4/2011,13,0.1,0.1
9/4/2011,14,0.1,0.1
9/4/2011,15,0.1,0.1
9/4/2011,16,0.1,0.1
9/4/2011,17,0.1,0.1
9/4/2011,18,0.1,0.1
9/4/2011,19,0.1,0.1
9/4/2011,20,0.1,0.1
9/4/2011,21,0.1,0.1
9/4/2011,22,0.1,0.1
9/4/2011,23,0.3,0.1
10/4/2011,0,0.3,0.1
10/4/2011,1,0.2,0.1
10/4/2011,2,0.2,0.2
10/4/2011,3,0.2,0.2
10/4/2011,4,0.2,0.2
10/4/2011,5,0.2,0.2
10/4/2011,6,0.1,0.2
10/4/2011,7,0.1,0.2
10/4/2011,8,0.1,0.2
10/4/2011,9,0.1,0.2
10/4/2011,10,0.1,0.2
10/4/2011,11,0.1,0.1
10/4/2011,12,0.1,0.1
10/4/2011,13,0.1,0.1
10/4/2011,14,0.1,0.1
10/4/2011,15,0.1,0.1
10/4/2011,16,0.1,0.1
10/4/2011,17,0.1,0.1
10/4/2011,18,0.1,0.1
10/4/2011,19,0.1,0.1
10/4/2011,20,0.1,0.1
10/4/2011,21,0.1,0.1
10/4/2011,22,0.1,0.1
10/4/2011,23,0.1,0.1
11/4/2011,0,0.1,0.1
11/4/2011,1,0,0.1
11/4/2011,2,0,0.1
11/4/2011,3,0,0.1
11/4/2011,4,0,0.1
11/4/2011,5,0,0.1
11/4/2011,6,0,0.1
11/4/2011,7,0,0
11/4/2011,8,0,0
11/4/2011,9,0.1,0
11/4/2011,10,0.1,0
11/4/2011,11,0,0
11/4/2011,12,0,0
11/4/2011,13,0.1,0
11/4/2011,14,0,0
11/4/2011,15,0.1,0.1
11/4/2011,16,0.1,0.1
11/4/2011,17,0.1,0.1
11/4/2011,18,0.1,0.1
11/4/2011,19,0.1,0.1
11/4/2011,20,0.1,0.1
11/4/2011,21,0.1,0.1
11/4/2011,22,0.1,0.1
11/4/2011,23,0.1,0.1
12/4/2011,0,0,0.1
12/4/2011,1,0,0.1
12/4/2011,2,0,0.1
12/4/2011,3,0,0.1
12/4/2011,4,0,0
12/4/2011,5,0,0
12/4/2011,6,0,0
12/4/2011,7,0,0
12/4/2011,8,0.1,0
12/4/2011,9,0.1,0
12/4/2011,10,0.1,0
12/4/2011,11,0.1,0
12/4/2011,12,0.1,0.1
12/4/2011,13,0,0.1
12/4/2011,14,0.1,0.1
12/4/2011,15,0.1,0.1
12/4/2011,16,0.1,0.1
12/4/2011,17,0.1,0.1
12/4/2011,18,0.1,0.1
12/4/2011,19,0.1,0.1
12/4/2011,20,0.1,0.1
12/4/2011,21,0.1,0.1
12/4/2011,22,0.1,0.1
12/4/2011,23,0.1,0.1
13/04/2011,0,0,0.1
13/04/2011,1,0,0.1
13/04/2011,2,0,0.1
13/04/2011,3,0,0.1
13/04/2011,4,0,0.1
13/04/2011,5,0,0.1
13/04/2011,6,0,0
13/04/2011,7,0,0
13/04/2011,8,0.1,0
13/04/2011,9,0.1,0
13/04/2011,10,0.1,0
13/04/2011,11,0.1,0
13/04/2011,12,0.1,0
13/04/2011,13,0.1,0.1
13/04/2011,14,0.1,0.1
13/04/2011,15,0.1,0.1
13/04/2011,16,0.1,0.1
13/04/2011,17,0.1,0.1
13/04/2011,18,0.1,0.1
13/04/2011,19,0.1,0.1
13/04/2011,20,0.1,0.1
13/04/2011,21,0.1,0.1
13/04/2011,22,0.1,0.1
13/04/2011,23,0.1,0.1
14/04/2011,0,0.2,0.1
14/04/2011,1,0.2,0.1
14/04/2011,2,0.1,0.1
14/04/2011,3,0.1,0.1
14/04/2011,4,0.1,0.1
14/04/2011,5,0.1,0.1
14/04/2011,6,0,0.1
14/04/2011,7,0.1,0.1
14/04/2011,8,0.1,0.1
14/04/2011,9,0.1,0.1
14/04/2011,10,0.1,0.1
14/04/2011,11,0.1,0.1
14/04/2011,12,0.1,0.1
14/04/2011,13,0.1,0.1
14/04/2011,14,0.1,0.1
14/04/2011,15,0.1,0.1
14/04/2011,16,0.1,0.1
14/04/2011,17,0.2,0.1
14/04/2011,18,0.2,0.1
14/04/2011,19,0.1,0.1
14/04/2011,20,0.1,0.1
14/04/2011,21,0.1,0.1
14/04/2011,22,0.1,0.1
14/04/2011,23,0.1,0.1
15/04/2011,0,0.1,0.1
15/04/2011,1,0.1,0.1
15/04/2011,2,0.1,0.1
15/04/2011,3,0.2,0.1
15/04/2011,4,0.1,0.1
15/04/2011,5,0.1,0.1
15/04/2011,6,0,0.1
15/04/2011,7,0.1,0.1
15/04/2011,8,0.1,0.1
15/04/2011,9,0.1,0.1
15/04/2011,10,0.1,0.1
15/04/2011,11,0.1,0.1
15/04/2011,12,0.1,0.1
15/04/2011,13,0.1,0.1
15/04/2011,14,0.1,0.1
15/04/2011,15,0.1,0.1
15/04/2011,16,0.1,0.1
15/04/2011,17,0.1,0.1
15/04/2011,18,0.1,0.1
15/04/2011,19,0.1,0.1
15/04/2011,20,0.1,0.1
15/04/2011,21,0.1,0.1
15/04/2011,22,0.1,0.1
15/04/2011,23,0.1,0.1
16/04/2011,0,0.1,0.1
16/04/2011,1,0.1,0.1
16/04/2011,2,0.1,0.1
16/04/2011,3,0.1,0.1
16/04/2011,4,0,0.1
16/04/2011,5,0,0.1
16/04/2011,6,0,0.1
16/04/2011,7,0,0.1
16/04/2011,8,0.1,0.1
16/04/2011,9,0.1,0.1
16/04/2011,10,0.1,0.1
16/04/2011,11,0,0.1
16/04/2011,12,0,0.1
16/04/2011,13,0,0.1
16/04/2011,14,0,0.1
16/04/2011,15,0.1,0.1
16/04/2011,16,0.1,0.1
16/04/2011,17,0.1,0.1
16/04/2011,18,0.1,0.1
16/04/2011,19,0.1,0.1
16/04/2011,20,0.1,0.1
16/04/2011,21,0.1,0.1
16/04/2011,22,0.1,0.1
16/04/2011,23,0.1,0.1
17/04/2011,0,0.2,0.1
17/04/2011,1,0.2,0.1
17/04/2011,2,0.1,0.1
17/04/2011,3,0.1,0.1
17/04/2011,4,0.2,0.1
17/04/2011,5,0.2,0.1
17/04/2011,6,0.1,0.1
17/04/2011,7,0.1,0.1
17/04/2011,8,0.1,0.1
17/04/2011,9,0.1,0.1
17/04/2011,10,0.1,0.1
17/04/2011,11,0.1,0.1
17/04/2011,12,0.1,0.1
17/04/2011,13,0.1,0.1
17/04/2011,14,0,0.1
17/04/2011,15,0.1,0.1
17/04/2011,16,0.1,0.1
17/04/2011,17,0,0.1
17/04/2011,18,0,0.1
17/04/2011,19,0,0.1
17/04/2011,20,0,0.1
17/04/2011,21,0,0.1
17/04/2011,22,0,0
17/04/2011,23,0.1,0
18/04/2011,0,0.1,0
18/04/2011,1,0.1,0
18/04/2011,2,0.1,0.1
18/04/2011,3,0.1,0.1
18/04/2011,4,0,0.1
18/04/2011,5,0.1,0.1
18/04/2011,6,0.1,0.1
18/04/2011,7,0.1,0.1
18/04/2011,8,0.1,0.1
18/04/2011,9,0.1,0.1
18/04/2011,10,0.1,0.1
18/04/2011,11,0.1,0.1
18/04/2011,12,0.1,0.1
18/04/2011,13,0.1,0.1
18/04/2011,14,0.1,0.1
18/04/2011,15,0.1,0.1
18/04/2011,16,0.1,0.1
18/04/2011,17,0.1,0.1
18/04/2011,18,0.2,0.1
18/04/2011,19,0.2,0.1
18/04/2011,20,0.1,0.1
18/04/2011,21,0.1,0.1
18/04/2011,22,0.1,0.1
18/04/2011,23,0.1,0.1
19/04/2011,0,0.1,0.1
19/04/2011,1,0.1,0.1
19/04/2011,2,0.2,0.1
19/04/2011,3,0.2,0.1
19/04/2011,4,0.2,0.1
19/04/2011,5,0.2,0.2
19/04/2011,6,0.2,0.2
19/04/2011,7,0.2,0.2
19/04/2011,8,0.2,0.2
19/04/2011,9,0.4,0.2
19/04/2011,10,0.2,0.3
19/04/2011,11,0.1,0.2
19/04/2011,12,0.1,0.2
19/04/2011,13,0.1,0.2
19/04/2011,14,0.1,0.2
19/04/2011,15,0.1,0.2
19/04/2011,16,0.1,0.2
19/04/2011,17,0.1,0.1
19/04/2011,18,0.2,0.1
19/04/2011,19,0.1,0.1
19/04/2011,20,0.1,0.1
19/04/2011,21,0.1,0.1
19/04/2011,22,0.1,0.1
19/04/2011,23,0.2,0.1
