Please provide hourly results  in mg/m3 of CO monitoring conducted in Dublin City by completing the table below. ,,,,,,,,,
The 8 hour rolling averages will calculate automatically. ,,,,,,,,,
Please provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,
Please indicate if any of the stations listed below have been removed from the network.,,,,,,,,,
Dublin City Council,,,,,,,,,
Site,,           Wood Quay (Winetavern St.),,,,         Coleraine Street,,,
Date,Time,CO mg/m3,8 hr roling avg,Flag,Comment,CO mg/m3,8 hr roling avg,Flag,Comment
31/12/2012,17.00,,#DIV/0!,,,,#DIV/0!,,
30/07/2012,4.00,0.0,0.0,2,,0.1,0.2,2,
30/07/2012,5.00,0.0,0.0,2,,0.2,0.2,2,
30/07/2012,6.00,0.0,0.0,2,,0.2,0.2,2,
30/07/2012,7.00,0.0,0.0,2,,0.2,0.2,2,
30/07/2012,8.00,0.1,0.0,2,,0.2,0.2,2,
30/07/2012,9.00,0.1,0.0,2,,0.3,0.2,2,
30/07/2012,10.00,0.0,0.0,2,,0.2,0.2,2,
30/07/2012,11.00,0.0,0.0,2,,0.1,0.2,2,
30/07/2012,12.00,0.0,0.0,2,,0.2,0.2,2,
30/07/2012,13.00,0.0,0.0,2,,0.3,0.2,2,
30/07/2012,14.00,0.1,0.1,2,,0.2,0.2,2,
30/07/2012,15.00,0.0,0.1,2,,0.3,0.2,2,
30/07/2012,16.00,0.1,0.1,2,,0.4,0.3,2,
30/07/2012,17.00,0.1,0.1,2,,0.4,0.3,2,
30/07/2012,18.00,0.1,0.1,2,,0.4,0.3,2,
30/07/2012,19.00,0.1,0.1,2,,0.3,0.3,2,
30/07/2012,20.00,0.1,0.1,2,,0.3,0.3,2,
30/07/2012,21.00,0.1,0.1,2,,0.4,0.3,2,
30/07/2012,22.00,0.1,0.1,2,,0.4,0.3,2,
30/07/2012,23.00,0.1,0.1,2,,0.4,0.4,2,
31/07/2012,0.00,0.1,0.1,2,,0.3,0.4,2,
31/07/2012,1.00,0.0,0.1,2,,0.3,0.3,2,
31/07/2012,2.00,0.0,0.1,2,,0.4,0.3,2,
31/07/2012,3.00,0.0,0.1,2,,0.4,0.4,2,
31/07/2012,4.00,0.0,0.1,2,,0.4,0.4,2,
31/07/2012,5.00,0.0,0.1,2,,0.3,0.4,2,
31/07/2012,6.00,0.0,0.0,2,,0.4,0.3,2,
31/07/2012,7.00,0.0,0.0,2,,0.4,0.3,2,
31/07/2012,8.00,0.1,0.0,2,,0.4,0.4,2,
31/07/2012,9.00,0.1,0.0,2,,0.4,0.4,2,
31/07/2012,10.00,0.1,0.1,2,,0.5,0.4,2,
31/07/2012,11.00,0.1,0.1,2,,0.4,0.4,2,
31/07/2012,12.00,0.1,0.1,2,,0.4,0.4,2,
31/07/2012,13.00,0.1,0.1,2,,0.5,0.4,2,
31/07/2012,14.00,0.1,0.1,2,,1.1,0.5,2,
31/07/2012,15.00,0.1,0.1,2,,0.4,0.5,2,
31/07/2012,16.00,0.1,0.1,2,,0.5,0.5,2,
31/07/2012,17.00,0.2,0.1,2,,0.5,0.5,2,
31/07/2012,18.00,0.2,0.1,2,,0.4,0.5,2,
31/07/2012,19.00,0.2,0.1,2,,0.2,0.5,2,
31/07/2012,20.00,0.1,0.1,2,,0.2,0.5,2,
31/07/2012,21.00,0.1,0.1,2,,0.4,0.5,2,
31/07/2012,22.00,0.1,0.1,2,,0.3,0.4,2,
31/07/2012,23.00,0.1,0.1,2,,0.3,0.4,2,
01/08/2012,0.00,0.1,0.1,2,,0.3,0.3,2,
01/08/2012,1.00,0.1,0.1,2,,0.3,0.3,2,
01/08/2012,2.00,0.1,0.1,2,,0.3,0.3,2,
01/08/2012,3.00,0.1,0.1,2,,0.2,0.3,2,
01/08/2012,4.00,0.1,0.1,2,,0.3,0.3,2,
01/08/2012,5.00,0.1,0.1,2,,0.3,0.3,2,
01/08/2012,6.00,0.1,0.1,2,,0.4,0.3,2,
01/08/2012,7.00,0.1,0.1,2,,0.4,0.3,2,
01/08/2012,8.00,0.1,0.1,2,,0.5,0.3,2,
01/08/2012,9.00,0.1,0.1,2,,0.5,0.4,2,
01/08/2012,10.00,0.1,0.1,2,,0.4,0.4,2,
01/08/2012,11.00,0.1,0.1,2,,0.4,0.4,2,
01/08/2012,12.00,CAL,0.1,0,,0.4,0.4,2,
01/08/2012,13.00,0.1,0.1,2,,0.5,0.4,2,
01/08/2012,14.00,0.1,0.1,2,,0.3,0.4,2,
01/08/2012,15.00,0.1,0.1,2,,0.3,0.4,2,
01/08/2012,16.00,0.1,0.1,2,,0.4,0.4,2,
01/08/2012,17.00,0.1,0.1,2,,0.4,0.4,2,
01/08/2012,18.00,0.1,0.1,2,,0.2,0.4,2,
01/08/2012,19.00,0.1,0.1,2,,0.2,0.3,2,
01/08/2012,20.00,0.1,0.1,2,,0.4,0.3,2,
01/08/2012,21.00,0.1,0.1,2,,0.4,0.3,2,
01/08/2012,22.00,0.1,0.1,2,,0.4,0.3,2,
01/08/2012,23.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,0.00,0.1,0.1,2,,0.4,0.3,2,
02/08/2012,1.00,0.1,0.1,2,,0.4,0.3,2,
02/08/2012,2.00,0.0,0.1,2,,0.3,0.4,2,
02/08/2012,3.00,0.0,0.1,2,,0.4,0.4,2,
02/08/2012,4.00,0.0,0.1,2,,0.4,0.4,2,
02/08/2012,5.00,0.0,0.1,2,,0.4,0.4,2,
02/08/2012,6.00,0.0,0.1,2,,0.4,0.4,2,
02/08/2012,7.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,8.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,9.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,10.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,11.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,12.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,13.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,14.00,0.1,0.1,2,,0.4,0.4,2,
02/08/2012,15.00,0.1,0.1,2,,0.2,0.4,2,
02/08/2012,16.00,0.1,0.1,2,,0.1,0.3,2,
02/08/2012,17.00,0.1,0.1,2,,0.2,0.3,2,
02/08/2012,18.00,0.1,0.1,2,,0.2,0.3,2,
02/08/2012,19.00,0.1,0.1,2,,0.1,0.3,2,
02/08/2012,20.00,0.1,0.1,2,,0.1,0.2,2,
02/08/2012,21.00,0.1,0.1,2,,0.1,0.2,2,
02/08/2012,22.00,0.1,0.1,2,,0.1,0.2,2,
02/08/2012,23.00,0.1,0.1,2,,0.1,0.1,2,
03/08/2012,0.00,0.1,0.1,2,,0.2,0.2,2,
03/08/2012,1.00,0.1,0.1,2,,0.2,0.2,2,
03/08/2012,2.00,0.1,0.1,2,,0.1,0.1,2,
03/08/2012,3.00,0.1,0.1,2,,0.1,0.1,2,
03/08/2012,4.00,0.1,0.1,2,,0.1,0.1,2,
03/08/2012,5.00,0.1,0.1,2,,0.1,0.1,2,
03/08/2012,6.00,0.1,0.1,2,,0.1,0.1,2,
03/08/2012,7.00,0.1,0.1,2,,0.3,0.2,2,
03/08/2012,8.00,0.1,0.1,2,,0.3,0.2,2,
03/08/2012,9.00,0.1,0.1,2,,0.4,0.2,2,
03/08/2012,10.00,0.1,0.1,2,,0.3,0.2,2,
03/08/2012,11.00,0.1,0.1,2,,0.4,0.3,2,
03/08/2012,12.00,0.1,0.1,2,,0.3,0.3,2,
03/08/2012,13.00,0.1,0.1,2,,0.2,0.3,2,
03/08/2012,14.00,0.1,0.1,2,,0.3,0.3,2,
03/08/2012,15.00,0.1,0.1,2,,0.2,0.3,2,
03/08/2012,16.00,0.1,0.1,2,,0.3,0.3,2,
03/08/2012,17.00,0.1,0.1,2,,0.4,0.3,2,
03/08/2012,18.00,0.1,0.1,2,,0.4,0.3,2,
03/08/2012,19.00,0.1,0.1,2,,0.5,0.3,2,
03/08/2012,20.00,0.1,0.1,2,,0.5,0.4,2,
03/08/2012,21.00,0.1,0.1,2,,0.3,0.4,2,
03/08/2012,22.00,0.1,0.1,2,,0.3,0.4,2,
03/08/2012,23.00,0.1,0.1,2,,0.3,0.4,2,
04/08/2012,0.00,0.1,0.1,2,,0.2,0.4,2,
04/08/2012,1.00,0.1,0.1,2,,0.2,0.3,2,
04/08/2012,2.00,0.1,0.1,2,,0.2,0.3,2,
04/08/2012,3.00,0.1,0.1,2,,0.2,0.3,2,
04/08/2012,4.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,5.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,6.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,7.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,8.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,9.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,10.00,0.1,0.1,2,,0.1,0.2,2,
04/08/2012,11.00,0.1,0.1,2,,0.1,0.2,2,
04/08/2012,12.00,0.1,0.1,2,,0.1,0.2,2,
04/08/2012,13.00,0.1,0.1,2,,0.1,0.2,2,
04/08/2012,14.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,15.00,0.1,0.1,2,,0.1,0.2,2,
04/08/2012,16.00,0.1,0.1,2,,0.1,0.2,2,
04/08/2012,17.00,0.1,0.1,2,,0.2,0.2,2,
04/08/2012,18.00,0.1,0.1,2,,0.3,0.2,2,
04/08/2012,19.00,0.1,0.1,2,,0.5,0.2,2,
04/08/2012,20.00,0.1,0.1,2,,0.4,0.2,2,
04/08/2012,21.00,0.1,0.1,2,,0.3,0.3,2,
04/08/2012,22.00,0.1,0.1,2,,0.2,0.3,2,
04/08/2012,23.00,0.1,0.1,2,,0.2,0.3,2,
05/08/2012,0.00,0.1,0.1,2,,0.3,0.3,2,
05/08/2012,1.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,2.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,3.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,4.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,5.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,6.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,7.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,8.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,9.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,10.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,11.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,12.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,13.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,14.00,0.1,0.1,2,,0.4,0.4,2,
05/08/2012,15.00,0.1,0.1,2,,0.3,0.4,2,
05/08/2012,16.00,0.1,0.1,2,,0.2,0.3,2,
05/08/2012,17.00,0.1,0.1,2,,0.3,0.3,2,
05/08/2012,18.00,0.1,0.1,2,,0.2,0.3,2,
05/08/2012,19.00,0.1,0.1,2,,0.3,0.3,2,
05/08/2012,20.00,0.1,0.1,2,,0.3,0.3,2,
05/08/2012,21.00,0.1,0.1,2,,0.5,0.3,2,
05/08/2012,22.00,0.1,0.1,2,,0.4,0.3,2,
05/08/2012,23.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,0.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,1.00,0.1,0.1,2,,0.4,0.4,2,
06/08/2012,2.00,0.1,0.1,2,,0.4,0.4,2,
06/08/2012,3.00,0.1,0.1,2,,0.4,0.4,2,
06/08/2012,4.00,0.1,0.1,2,,0.3,0.4,2,
06/08/2012,5.00,0.1,0.1,2,,0.3,0.4,2,
06/08/2012,6.00,0.1,0.1,2,,0.4,0.4,2,
06/08/2012,7.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,8.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,9.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,10.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,11.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,12.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,13.00,0.1,0.1,2,,0.2,0.3,2,
06/08/2012,14.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,15.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,16.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,17.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,18.00,0.1,0.1,2,,0.3,0.3,2,
06/08/2012,19.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,20.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,21.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,22.00,0.1,0.1,2,,0.4,0.3,2,
06/08/2012,23.00,0.1,0.1,2,,0.4,0.3,2,
07/08/2012,0.00,0.1,0.1,2,,0.4,0.3,2,
07/08/2012,1.00,0.1,0.1,2,,0.4,0.4,2,
07/08/2012,2.00,0.1,0.1,2,,0.3,0.4,2,
07/08/2012,3.00,0.1,0.1,2,,0.3,0.4,2,
07/08/2012,4.00,0.1,0.1,2,,0.3,0.4,2,
07/08/2012,5.00,0.1,0.1,2,,0.3,0.3,2,
07/08/2012,6.00,0.1,0.1,2,,0.3,0.3,2,
07/08/2012,7.00,0.1,0.1,2,,0.4,0.3,2,
07/08/2012,8.00,0.1,0.1,2,,0.4,0.3,2,
07/08/2012,9.00,0.1,0.1,2,,0.6,0.4,2,
07/08/2012,10.00,0.1,0.1,2,,0.4,0.4,2,
07/08/2012,11.00,0.1,0.1,2,,0.4,0.4,2,
07/08/2012,12.00,0.1,0.1,2,,0.4,0.4,2,
07/08/2012,13.00,0.1,0.1,2,,0.5,0.4,2,
07/08/2012,14.00,0.1,0.1,2,,0.3,0.4,2,
07/08/2012,15.00,0.1,0.1,2,,0.4,0.4,2,
07/08/2012,16.00,0.2,0.1,2,,0.3,0.4,2,
07/08/2012,17.00,0.2,0.1,2,,0.2,0.3,2,
07/08/2012,18.00,0.2,0.1,2,,0.3,0.3,2,
07/08/2012,19.00,0.1,0.1,2,,0.3,0.3,2,
07/08/2012,20.00,0.1,0.1,2,,0.4,0.3,2,
07/08/2012,21.00,0.1,0.1,2,,0.5,0.3,2,
07/08/2012,22.00,0.1,0.1,2,,0.5,0.3,2,
07/08/2012,23.00,0.2,0.1,2,,0.6,0.4,2,
08/08/2012,0.00,0.2,0.1,2,,0.7,0.4,2,
08/08/2012,1.00,0.2,0.2,2,,0.6,0.5,2,
08/08/2012,2.00,0.2,0.2,2,,0.5,0.5,2,
08/08/2012,3.00,0.2,0.2,2,,0.5,0.5,2,
08/08/2012,4.00,0.2,0.2,2,,0.4,0.5,2,
08/08/2012,5.00,0.1,0.2,2,,0.4,0.5,2,
08/08/2012,6.00,0.1,0.2,2,,0.5,0.5,2,
08/08/2012,7.00,0.2,0.2,2,,0.6,0.5,2,
08/08/2012,8.00,0.2,0.2,2,,0.6,0.5,2,
08/08/2012,9.00,0.2,0.2,2,,cal,0.5,0,
08/08/2012,10.00,0.1,0.2,2,,cal,0.5,0,
08/08/2012,11.00,0.1,0.2,2,,cal,0.5,0,
08/08/2012,12.00,0.1,0.1,2,,0.4,0.5,2,
08/08/2012,13.00,0.1,0.1,2,,0.4,0.5,2,
08/08/2012,14.00,0.1,0.1,2,,0.3,0.5,2,
08/08/2012,15.00,0.1,0.1,2,,0.3,0.4,2,
08/08/2012,16.00,0.1,0.1,2,,0.2,0.3,2,
08/08/2012,17.00,0.1,0.1,2,,0.2,0.3,2,
08/08/2012,18.00,0.2,0.1,2,,0.3,0.3,2,
08/08/2012,19.00,0.1,0.1,2,,0.3,0.3,2,
08/08/2012,20.00,0.1,0.1,2,,0.2,0.3,2,
08/08/2012,21.00,0.1,0.1,2,,0.2,0.3,2,
08/08/2012,22.00,0.1,0.1,2,,0.2,0.2,2,
08/08/2012,23.00,0.1,0.1,2,,0.1,0.2,2,
09/08/2012,0.00,0.1,0.1,2,,0.1,0.2,2,
09/08/2012,1.00,0.1,0.1,2,,0.2,0.2,2,
09/08/2012,2.00,0.1,0.1,2,,0.2,0.2,2,
09/08/2012,3.00,0.1,0.1,2,,0.2,0.2,2,
09/08/2012,4.00,0.1,0.1,2,,0.3,0.2,2,
09/08/2012,5.00,0.1,0.1,2,,0.3,0.2,2,
09/08/2012,6.00,0.1,0.1,2,,0.4,0.2,2,
09/08/2012,7.00,0.1,0.1,2,,0.4,0.3,2,
09/08/2012,8.00,0.1,0.1,2,,0.4,0.3,2,
09/08/2012,9.00,0.1,0.1,2,,0.4,0.3,2,
09/08/2012,10.00,0.2,0.1,2,,0.3,0.3,2,
09/08/2012,11.00,0.1,0.1,2,,0.3,0.3,2,
09/08/2012,12.00,0.1,0.1,2,,0.3,0.3,2,
09/08/2012,13.00,0.1,0.1,2,,0.3,0.3,2,
09/08/2012,14.00,0.1,0.1,2,,0.3,0.3,2,
09/08/2012,15.00,0.1,0.1,2,,0.3,0.3,2,
09/08/2012,16.00,0.1,0.1,2,,0.3,0.3,2,
09/08/2012,17.00,0.2,0.1,2,,0.3,0.3,2,
09/08/2012,18.00,0.2,0.1,2,,0.3,0.3,2,
09/08/2012,19.00,0.2,0.2,2,,0.4,0.3,2,
09/08/2012,20.00,0.3,0.2,2,,0.2,0.3,2,
09/08/2012,21.00,0.1,0.2,2,,0.2,0.3,2,
09/08/2012,22.00,0.1,0.2,2,,0.3,0.3,2,
09/08/2012,23.00,0.1,0.2,2,,0.2,0.3,2,
10/08/2012,0.00,0.1,0.2,2,,0.2,0.3,2,
10/08/2012,1.00,0.1,0.2,2,,0.2,0.3,2,
10/08/2012,2.00,0.1,0.2,2,,0.2,0.3,2,
10/08/2012,3.00,0.1,0.1,2,,0.3,0.2,2,
10/08/2012,4.00,0.1,0.1,2,,0.3,0.3,2,
10/08/2012,5.00,0.1,0.1,2,,0.4,0.3,2,
10/08/2012,6.00,0.1,0.1,2,,0.4,0.3,2,
10/08/2012,7.00,0.1,0.1,2,,0.4,0.3,2,
10/08/2012,8.00,0.1,0.1,2,,0.4,0.3,2,
10/08/2012,9.00,0.1,0.1,2,,0.3,0.3,2,
10/08/2012,10.00,0.1,0.1,2,,0.2,0.3,2,
10/08/2012,11.00,0.1,0.1,2,,0.2,0.3,2,
10/08/2012,12.00,0.1,0.1,2,,0.3,0.3,2,
10/08/2012,13.00,0.1,0.1,2,,0.4,0.3,2,
10/08/2012,14.00,0.1,0.1,2,,0.3,0.3,2,
10/08/2012,15.00,0.1,0.1,2,,0.5,0.3,2,
10/08/2012,16.00,0.1,0.1,2,,0.4,0.3,2,
10/08/2012,17.00,0.2,0.1,2,,0.4,0.3,2,
10/08/2012,18.00,0.1,0.1,2,,0.4,0.4,2,
10/08/2012,19.00,0.1,0.1,2,,0.3,0.4,2,
10/08/2012,20.00,0.1,0.1,2,,0.2,0.4,2,
10/08/2012,21.00,0.1,0.1,2,,0.4,0.4,2,
10/08/2012,22.00,0.1,0.1,2,,0.4,0.4,2,
10/08/2012,23.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,0.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,1.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,2.00,0.1,0.1,2,,0.3,0.4,2,
11/08/2012,3.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,4.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,5.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,6.00,0.1,0.1,2,,0.5,0.4,2,
11/08/2012,7.00,0.1,0.1,2,,0.5,0.4,2,
11/08/2012,8.00,0.1,0.1,2,,0.5,0.4,2,
11/08/2012,9.00,0.1,0.1,2,,0.5,0.4,2,
11/08/2012,10.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,11.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,12.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,13.00,0.1,0.1,2,,0.4,0.5,2,
11/08/2012,14.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,15.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,16.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,17.00,0.1,0.1,2,,0.5,0.5,2,
11/08/2012,18.00,0.1,0.1,2,,0.3,0.5,2,
11/08/2012,19.00,0.1,0.1,2,,0.3,0.4,2,
11/08/2012,20.00,0.1,0.1,2,,0.2,0.4,2,
11/08/2012,21.00,0.1,0.1,2,,0.4,0.4,2,
11/08/2012,22.00,0.1,0.1,2,,0.3,0.4,2,
11/08/2012,23.00,0.1,0.1,2,,0.2,0.3,2,
12/08/2012,0.00,0.1,0.1,2,,0.3,0.3,2,
12/08/2012,1.00,0.1,0.1,2,,0.5,0.3,2,
12/08/2012,2.00,0.1,0.1,2,,0.4,0.3,2,
12/08/2012,3.00,0.1,0.1,2,,0.4,0.3,2,
12/08/2012,4.00,0.1,0.1,2,,0.4,0.4,2,
12/08/2012,5.00,0.1,0.1,2,,0.5,0.4,2,
12/08/2012,6.00,0.1,0.1,2,,0.4,0.4,2,
12/08/2012,7.00,0.1,0.1,2,,0.4,0.4,2,
12/08/2012,8.00,0.1,0.1,2,,0.2,0.4,2,
12/08/2012,9.00,0.1,0.1,2,,0.3,0.4,2,
12/08/2012,10.00,0.1,0.1,2,,0.4,0.4,2,
12/08/2012,11.00,0.1,0.1,2,,0.5,0.4,2,
12/08/2012,12.00,0.1,0.1,2,,0.5,0.4,2,
12/08/2012,13.00,0.1,0.1,2,,0.6,0.4,2,
12/08/2012,14.00,0.1,0.1,2,,0.5,0.4,2,
12/08/2012,15.00,0.1,0.1,2,,0.6,0.5,2,
12/08/2012,16.00,0.1,0.1,2,,0.5,0.5,2,
12/08/2012,17.00,0.1,0.1,2,,0.5,0.5,2,
12/08/2012,18.00,0.1,0.1,2,,0.4,0.5,2,
12/08/2012,19.00,0.1,0.1,2,,0.3,0.5,2,
12/08/2012,20.00,0.1,0.1,2,,0.2,0.4,2,
12/08/2012,21.00,0.1,0.1,2,,0.4,0.4,2,
12/08/2012,22.00,0.1,0.1,2,,0.3,0.4,2,
12/08/2012,23.00,0.1,0.1,2,,0.1,0.3,2,
13/08/2012,0.00,0.1,0.1,2,,0.4,0.3,2,
13/08/2012,1.00,0.1,0.1,2,,0.4,0.3,2,
13/08/2012,2.00,0.1,0.1,2,,0.4,0.3,2,
13/08/2012,3.00,0.1,0.1,2,,0.4,0.3,2,
13/08/2012,4.00,0.1,0.1,2,,0.4,0.3,2,
13/08/2012,5.00,0.1,0.1,2,,0.4,0.3,2,
13/08/2012,6.00,0.1,0.1,2,,0.4,0.4,2,
13/08/2012,7.00,0.1,0.1,2,,0.3,0.4,2,
13/08/2012,8.00,0.1,0.1,2,,0.3,0.4,2,
13/08/2012,9.00,0.1,0.1,2,,0.3,0.4,2,
13/08/2012,10.00,0.1,0.1,2,,0.4,0.4,2,
13/08/2012,11.00,0.1,0.1,2,,0.5,0.4,2,
13/08/2012,12.00,0.1,0.1,2,,0.5,0.4,2,
13/08/2012,13.00,0.1,0.1,2,,0.5,0.4,2,
13/08/2012,14.00,0.1,0.1,2,,0.5,0.4,2,
13/08/2012,15.00,0.1,0.1,2,,0.2,0.4,2,
13/08/2012,16.00,0.1,0.1,2,,0.2,0.4,2,
13/08/2012,17.00,0.1,0.1,2,,0.2,0.4,2,
